"","V1","year","month","week","rank","difference","title","singer","album","like","dif","issue_date"
"27617",39,2019,12,2019-12-09,40,"하락","unlucky","아이유","Love poem",105020,-16,20191118
"27618",41,2019,12,2019-12-09,42,"하락","사랑에 연습이 있었다면 (Prod. 2soo)","임재현","사랑에 연습이 있었다면",204339,-5,20180925
"27619",43,2019,12,2019-12-09,44,"하락","사랑이 식었다고 말해도 돼","먼데이 키즈 (Monday Kiz)","사랑이 식었다고 말해도 돼",111576,-5,20190527
"27620",47,2019,12,2019-12-09,48,"하락","bad guy","Billie Eilish","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",244887,-2,20190329
"27621",49,2019,12,2019-12-09,50,"하락","가을밤 떠난 너","케이시 (Kassy)","Rewind",99357,-6,20190905
"27622",50,2019,12,2019-12-09,51,"상승","Snowman","Sia","Everyday Is Christmas (Deluxe)",171025,14,20181105
"27623",53,2019,12,2019-12-09,54,"하락","샤넬 (Feat. 박봄)","MC몽","CHANNEL 8",40288,-13,20191025
"27624",55,2019,12,2019-12-09,56,"하락","너를 만나","폴킴","너를 만나",285367,-4,20181029
"27625",56,2019,12,2019-12-09,57,"하락","그대라는 시","태연 (TAEYEON)","호텔 델루나 OST Part.3",186246,-4,20190721
"27626",57,2019,12,2019-12-09,58,"하락","헤어지자 (Prod. 정키)","휘인 (Whee In)","soar",106483,-7,20190904
"27627",58,2019,12,2019-12-09,59,"하락","LION","(여자)아이들","퀸덤 <FINAL 컴백 싱글>",91195,-10,20191025
"27628",59,2019,12,2019-12-09,60,"하락","그 사람","아이유","Love poem",80021,-17,20191118
"27629",60,2019,12,2019-12-09,61,"하락","Feel Special","TWICE (트와이스)","Feel Special",96145,-6,20190923
"27630",61,2019,12,2019-12-09,62,"하락","잘 살고 있다","V.O.S","잘 살고 있다",34709,-5,20191202
"27631",62,2019,12,2019-12-09,63,"하락","사계 (Four Seasons)","태연 (TAEYEON)","사계 (Four Seasons)",227747,-4,20190324
"27632",63,2019,12,2019-12-09,64,"하락","자장가","아이유","Love poem",87603,-16,20191118
"27633",64,2019,12,2019-12-09,65,"하락","꿈속에 너 (Feat. 전상근)","에이치코드 (H:CODE)","두 번째 이야기",85385,-4,20160330
"27634",65,2019,12,2019-12-09,66,"하락","FEVER (Feat. 수퍼비, BIBI)","박진영","FEVER",22572,-12,20191201
"27635",66,2019,12,2019-12-09,67,"하락","Paris In The Rain","Lauv","I met you when I was 18. (the playlist)",248550,-3,20181008
"27636",67,2019,12,2019-12-09,68,"상승","너에게 못했던 내 마지막 말은","다비치","너에게 못했던 내 마지막 말은",139796,3,20190517
"27637",68,2019,12,2019-12-09,69,"하락","영화 속에 나오는 주인공처럼","펀치 (Punch)","동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6",53255,-9,20191031
"27638",69,2019,12,2019-12-09,70,"하락","떨어지는 낙엽까지도","헤이즈 (Heize)","만추",50111,-14,20191013
"27639",70,2019,12,2019-12-09,71,"하락","벗","닐로(Nilo)","벗",62444,-4,20190826
"27640",72,2019,12,2019-12-09,73,"하락","날 보러 와요 (Come See Me)","AOA","NEW MOON",47783,-7,20191126
"27641",74,2019,12,2019-12-09,75,"상승","봄날","방탄소년단","YOU NEVER WALK ALONE",529735,3,20170213
"27642",75,2019,12,2019-12-09,76,"하락","헤어져줘서 고마워","벤","헤어져줘서 고마워",125822,-6,20190703
"27643",76,2019,12,2019-12-09,77,"상승","Trouble","EXO","OBSESSION - The 6th Album",57705,4,20191127
"27644",77,2019,12,2019-12-09,78,"하락","우리 어떻게 할까요","첸 (CHEN)","사랑하는 그대에게 - The 2nd Mini Album",94537,-4,20191001
"27645",78,2019,12,2019-12-09,79,"하락","이별은 늘 그렇게 (Duet. 정은지)","허각","이별은 늘 그렇게",31529,-10,20191031
"27646",80,2019,12,2019-12-09,81,"하락","나의 어깨에 기대어요","10CM","호텔 델루나 OST Part.2",100792,-5,20190720
"27647",81,2019,12,2019-12-09,82,"하락","주저하는 연인들을 위해","잔나비","전설",288119,-2,20190313
"27648",82,2019,12,2019-12-09,83,"하락","이별행동","이우","이별행동",48708,-6,20191006
"27649",83,2019,12,2019-12-09,84,"하락","솔직하게 말해서 나","김나영","솔직하게 말해서 나",132420,-9,20190609
"27650",84,2019,12,2019-12-09,85,"상승","우리 왜 헤어져야 해","신예영","우리 왜 헤어져야 해",105386,3,20191120
"27651",85,2019,12,2019-12-09,86,"상승","춤 (Groove)","EXO","OBSESSION - The 6th Album",55327,5,20191127
"27652",87,2019,12,2019-12-09,88,"상승","지킬 (Jekyll)","EXO","OBSESSION - The 6th Album",52846,7,20191127
"27653",89,2019,12,2019-12-09,90,"상승","나비효과 (Butterfly Effect)","EXO","OBSESSION - The 6th Album",58359,6,20191127
"27654",90,2019,12,2019-12-09,91,"하락","그때가 좋았어","케이시 (Kassy)","그때가 좋았어",211229,-9,20181231
"27655",91,2019,12,2019-12-09,92,"상승","Alone","Crush","From Midnight To Sunrise",32288,8,20191205
"27656",93,2019,12,2019-12-09,94,"하락","안녕이라는 말","송이한","안녕이라는 말",35063,-7,20190325
"27657",94,2019,12,2019-12-09,95,"NEW","Ya Ya Ya","EXO","OBSESSION - The 6th Album",50689,0,20191127
"27658",95,2019,12,2019-12-09,96,"하락","천둥벌거숭이 (Feat. Jvcki Wai, 염따)","지코 (ZICO)","THINKING Part.1",60839,-13,20190930
"27659",96,2019,12,2019-12-09,97,"NEW","Baby You Are","EXO","OBSESSION - The 6th Album",50639,0,20191127
"27660",97,2019,12,2019-12-09,98,"NEW","오늘도 (Day After Day)","EXO","OBSESSION - The 6th Album",54161,0,20191127
"27661",98,2019,12,2019-12-09,99,"하락","마음","폴킴","마음",30047,-36,20191129
"27662",99,2019,12,2019-12-09,100,"하락","노래방에서","장범준","장범준 3집",187262,-11,20190321
"27663",2,2019,12,2019-12-16,3,"하락","Blueming","아이유","Love poem",301730,-1,20191118
"27664",3,2019,12,2019-12-16,4,"동일","늦은 밤 너의 집 앞 골목길에서","노을","늦은 밤 너의 집 앞 골목길에서",178290,0,20191107
"27665",4,2019,12,2019-12-16,5,"상승","METEOR","창모 (CHANGMO)","Boyhood",257109,18,20191129
"27666",5,2019,12,2019-12-16,6,"하락","나의 오랜 연인에게","다비치","나의 오랜 연인에게",80120,-1,20191203
"27667",7,2019,12,2019-12-16,8,"상승","Love poem","아이유","Love poem",296892,1,20191101
"27668",8,2019,12,2019-12-16,9,"상승","HIP","마마무 (Mamamoo)","reality in BLACK",133040,1,20191114
"27669",9,2019,12,2019-12-16,10,"하락","십이월 이십오일의 고백","정승환","십이월 이십오일의 고백",71104,-2,20191205
"27670",10,2019,12,2019-12-16,11,"상승","어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","AKMU (악동뮤지션)","항해",342635,1,20190925
"27671",13,2019,12,2019-12-16,14,"하락","흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야","장범준","멜로가 체질 OST Part 3",284101,-1,20190823
"27672",14,2019,12,2019-12-16,15,"하락","이 번호로 전화해줘","바이브","이 번호로 전화해줘",60033,-1,20191113
"27673",15,2019,12,2019-12-16,16,"하락","조금 취했어 (Prod. 2soo)","임재현","조금 취했어",107150,-1,20190924
"27674",16,2019,12,2019-12-16,17,"상승","All I Want For Christmas Is You","Mariah Carey","Merry Christmas (Deluxe Anniversary Edition)",172608,9,20191101
"27675",17,2019,12,2019-12-16,18,"하락","새 사랑","송하예","새 사랑",89878,-2,20191012
"27676",18,2019,12,2019-12-16,19,"하락","사랑이란 멜로는 없어","전상근","사랑이란 멜로는 없어",120353,-1,20190908
"27677",19,2019,12,2019-12-16,20,"동일","안녕","폴킴","호텔 델루나 OST Part.10",188805,0,20190812
"27678",20,2019,12,2019-12-16,21,"동일","오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)","마크툽 (MAKTUB)","Red Moon : To You My Light",234162,0,20190609
"27679",21,2019,12,2019-12-16,22,"상승","Santa Tell Me","Ariana Grande","Santa Tell Me",185826,7,20141124
"27680",22,2019,12,2019-12-16,23,"하락","인기 (Feat. 송가인, 챈슬러)","MC몽","CHANNEL 8",76477,-6,20191025
"27681",24,2019,12,2019-12-16,25,"하락","있어줘요","장덕철","있어줘요",77887,-1,20191009
"27682",25,2019,12,2019-12-16,26,"하락","시간의 바깥","아이유","Love poem",124727,-4,20191101
"27683",26,2019,12,2019-12-16,27,"상승","시든 꽃에 물을 주듯","HYNN (박혜원)","시든 꽃에 물을 주듯",183563,1,20190331
"27684",27,2019,12,2019-12-16,28,"하락","Obsession","EXO","OBSESSION - The 6th Album",120608,-3,20191127
"27685",28,2019,12,2019-12-16,29,"하락","불티 (Spark)","태연 (TAEYEON)","Purpose - The 2nd Album",101335,-2,20191028
"27686",29,2019,12,2019-12-16,30,"상승","포장마차","황인욱","포장마차",137689,1,20190620
"27687",30,2019,12,2019-12-16,31,"상승","2002","Anne-Marie","Speak Your Mind (Deluxe)",356584,3,20180803
"27688",31,2019,12,2019-12-16,32,"동일","이별주","황인욱","이별주",55963,0,20191101
"27689",32,2019,12,2019-12-16,33,"동일","니 소식","송하예","니 소식",181772,0,20190511
"27690",33,2019,12,2019-12-16,34,"상승","Snowman","Sia","Everyday Is Christmas (Deluxe)",171025,17,20181105
"27691",34,2019,12,2019-12-16,35,"동일","다시 만날까 봐","V.O.S","다시 만날까 봐",81778,0,20190901
"27692",36,2019,12,2019-12-16,37,"하락","작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)","방탄소년단","MAP OF THE SOUL : PERSONA",413115,-1,20190412
"27693",37,2019,12,2019-12-16,38,"상승","기억해줘요 내 모든 날과 그때를","거미","호텔 델루나 OST Part.7",141173,1,20190804
"27694",41,2019,12,2019-12-16,42,"동일","사랑에 연습이 있었다면 (Prod. 2soo)","임재현","사랑에 연습이 있었다면",204339,0,20180925
"27695",42,2019,12,2019-12-16,43,"하락","워커홀릭","볼빨간사춘기","Two Five",136452,-5,20190910
"27696",43,2019,12,2019-12-16,44,"동일","사랑이 식었다고 말해도 돼","먼데이 키즈 (Monday Kiz)","사랑이 식었다고 말해도 돼",111576,0,20190527
"27697",46,2019,12,2019-12-16,47,"상승","bad guy","Billie Eilish","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",244887,1,20190329
"27698",48,2019,12,2019-12-16,49,"하락","unlucky","아이유","Love poem",105020,-9,20191118
"27699",51,2019,12,2019-12-16,52,"하락","가을밤 떠난 너","케이시 (Kassy)","Rewind",99357,-2,20190905
"27700",52,2019,12,2019-12-16,53,"상승","너를 만나","폴킴","너를 만나",285367,3,20181029
"27701",53,2019,12,2019-12-16,54,"상승","그대라는 시","태연 (TAEYEON)","호텔 델루나 OST Part.3",186246,3,20190721
"27702",54,2019,12,2019-12-16,55,"하락","샤넬 (Feat. 박봄)","MC몽","CHANNEL 8",40288,-1,20191025
"27703",55,2019,12,2019-12-16,56,"상승","잘 살고 있다","V.O.S","잘 살고 있다",34709,6,20191202
"27704",57,2019,12,2019-12-16,58,"동일","헤어지자 (Prod. 정키)","휘인 (Whee In)","soar",106483,0,20190904
"27705",58,2019,12,2019-12-16,59,"상승","Feel Special","TWICE (트와이스)","Feel Special",96145,2,20190923
"27706",59,2019,12,2019-12-16,60,"NEW","그때의 우리","펀치 (Punch)","그때의 우리",19064,0,20191217
"27707",60,2019,12,2019-12-16,61,"하락","LION","(여자)아이들","퀸덤 <FINAL 컴백 싱글>",91195,-2,20191025
"27708",61,2019,12,2019-12-16,62,"상승","사계 (Four Seasons)","태연 (TAEYEON)","사계 (Four Seasons)",227747,1,20190324
"27709",62,2019,12,2019-12-16,63,"상승","꿈속에 너 (Feat. 전상근)","에이치코드 (H:CODE)","두 번째 이야기",85385,2,20160330
"27710",63,2019,12,2019-12-16,64,"NEW","Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS)","염따","Amanda",42813,0,20191214
"27711",65,2019,12,2019-12-16,66,"상승","Paris In The Rain","Lauv","I met you when I was 18. (the playlist)",248550,1,20181008
"27712",66,2019,12,2019-12-16,67,"상승","너에게 못했던 내 마지막 말은","다비치","너에게 못했던 내 마지막 말은",139796,1,20190517
"27713",68,2019,12,2019-12-16,69,"동일","영화 속에 나오는 주인공처럼","펀치 (Punch)","동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6",53255,0,20191031
"27714",69,2019,12,2019-12-16,70,"하락","그 사람","아이유","Love poem",80021,-10,20191118
"27715",70,2019,12,2019-12-16,71,"동일","벗","닐로(Nilo)","벗",62444,0,20190826
"27716",71,2019,12,2019-12-16,72,"상승","헤어져줘서 고마워","벤","헤어져줘서 고마워",125822,4,20190703
"27717",72,2019,12,2019-12-16,73,"하락","떨어지는 낙엽까지도","헤이즈 (Heize)","만추",50111,-3,20191013
"27718",73,2019,12,2019-12-16,74,"하락","자장가","아이유","Love poem",87603,-10,20191118
"27719",74,2019,12,2019-12-16,75,"상승","우리 어떻게 할까요","첸 (CHEN)","사랑하는 그대에게 - The 2nd Mini Album",94537,3,20191001
"27720",75,2019,12,2019-12-16,76,"하락","봄날","방탄소년단","YOU NEVER WALK ALONE",529735,-1,20170213
"27721",76,2019,12,2019-12-16,77,"상승","나의 어깨에 기대어요","10CM","호텔 델루나 OST Part.2",100792,4,20190720
"27722",78,2019,12,2019-12-16,79,"하락","날 보러 와요 (Come See Me)","AOA","NEW MOON",47783,-6,20191126
"27723",79,2019,12,2019-12-16,80,"하락","FEVER (Feat. 수퍼비, BIBI)","박진영","FEVER",22572,-14,20191201
"27724",80,2019,12,2019-12-16,81,"상승","주저하는 연인들을 위해","잔나비","전설",288119,1,20190313
"27725",82,2019,12,2019-12-16,83,"하락","이별은 늘 그렇게 (Duet. 정은지)","허각","이별은 늘 그렇게",31529,-4,20191031
"27726",83,2019,12,2019-12-16,84,"상승","우리 왜 헤어져야 해","신예영","우리 왜 헤어져야 해",105386,1,20191120
"27727",84,2019,12,2019-12-16,85,"하락","이별행동","이우","이별행동",48708,-2,20191006
"27728",85,2019,12,2019-12-16,86,"하락","솔직하게 말해서 나","김나영","솔직하게 말해서 나",132420,-2,20190609
"27729",86,2019,12,2019-12-16,87,"하락","Trouble","EXO","OBSESSION - The 6th Album",57705,-10,20191127
"27730",88,2019,12,2019-12-16,89,"NEW","빌었어","창모 (CHANGMO)","Boyhood",114967,0,20191129
"27731",89,2019,12,2019-12-16,90,"하락","춤 (Groove)","EXO","OBSESSION - The 6th Album",55327,-4,20191127
"27732",90,2019,12,2019-12-16,91,"하락","나비효과 (Butterfly Effect)","EXO","OBSESSION - The 6th Album",58359,-1,20191127
"27733",91,2019,12,2019-12-16,92,"하락","지킬 (Jekyll)","EXO","OBSESSION - The 6th Album",52846,-4,20191127
"27734",92,2019,12,2019-12-16,93,"하락","그때가 좋았어","케이시 (Kassy)","그때가 좋았어",211229,-2,20181231
"27735",93,2019,12,2019-12-16,94,"상승","Ya Ya Ya","EXO","OBSESSION - The 6th Album",50689,1,20191127
"27736",94,2019,12,2019-12-16,95,"하락","안녕이라는 말","송이한","안녕이라는 말",35063,-1,20190325
"27737",95,2019,12,2019-12-16,96,"동일","천둥벌거숭이 (Feat. Jvcki Wai, 염따)","지코 (ZICO)","THINKING Part.1",60839,0,20190930
"27738",96,2019,12,2019-12-16,97,"상승","오늘도 (Day After Day)","EXO","OBSESSION - The 6th Album",54161,1,20191127
"27739",97,2019,12,2019-12-16,98,"하락","Baby You Are","EXO","OBSESSION - The 6th Album",50639,-1,20191127
"27740",99,2019,12,2019-12-16,100,"동일","노래방에서","장범준","장범준 3집",187262,0,20190321
"27741",0,2019,12,2019-12-23,1,"상승","METEOR","창모 (CHANGMO)","Boyhood",257109,4,20191129
"27742",1,2019,12,2019-12-23,2,"NEW","Psycho","Red Velvet (레드벨벳)","‘The ReVe Festival’ Finale",212662,0,20191223
"27743",3,2019,12,2019-12-23,4,"NEW","다시는 사랑하지 않고, 이별에 아파하기 싫어","백지영","다시는 사랑하지 않고, 이별에 아파하기 싫어",66243,0,20191222
"27744",4,2019,12,2019-12-23,5,"하락","Blueming","아이유","Love poem",301731,-2,20191118
"27745",5,2019,12,2019-12-23,6,"하락","늦은 밤 너의 집 앞 골목길에서","노을","늦은 밤 너의 집 앞 골목길에서",178290,-2,20191107
"27746",8,2019,12,2019-12-23,9,"하락","나의 오랜 연인에게","다비치","나의 오랜 연인에게",80120,-3,20191203
"27747",9,2019,12,2019-12-23,10,"하락","HIP","마마무 (Mamamoo)","reality in BLACK",133040,-1,20191114
"27748",10,2019,12,2019-12-23,11,"하락","Love poem","아이유","Love poem",296892,-3,20191101
"27749",11,2019,12,2019-12-23,12,"하락","어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","AKMU (악동뮤지션)","항해",342635,-1,20190925
"27750",12,2019,12,2019-12-23,13,"상승","All I Want For Christmas Is You","Mariah Carey","Merry Christmas (Deluxe Anniversary Edition)",172608,4,20191101
"27751",13,2019,12,2019-12-23,14,"상승","Santa Tell Me","Ariana Grande","Santa Tell Me",185826,8,20141124
"27752",14,2019,12,2019-12-23,15,"하락","흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야","장범준","멜로가 체질 OST Part 3",284101,-1,20190823
"27753",15,2019,12,2019-12-23,16,"하락","십이월 이십오일의 고백","정승환","십이월 이십오일의 고백",71104,-6,20191205
"27754",18,2019,12,2019-12-23,19,"하락","조금 취했어 (Prod. 2soo)","임재현","조금 취했어",107150,-3,20190924
"27755",19,2019,12,2019-12-23,20,"하락","이 번호로 전화해줘","바이브","이 번호로 전화해줘",60033,-5,20191113
"27756",20,2019,12,2019-12-23,21,"동일","오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)","마크툽 (MAKTUB)","Red Moon : To You My Light",234162,0,20190609
"27757",21,2019,12,2019-12-23,22,"하락","사랑이란 멜로는 없어","전상근","사랑이란 멜로는 없어",120353,-3,20190908
"27758",22,2019,12,2019-12-23,23,"하락","안녕","폴킴","호텔 델루나 OST Part.10",188805,-3,20190812
"27759",23,2019,12,2019-12-23,24,"하락","새 사랑","송하예","새 사랑",89878,-6,20191012
"27760",24,2019,12,2019-12-23,25,"하락","인기 (Feat. 송가인, 챈슬러)","MC몽","CHANNEL 8",76477,-2,20191025
"27761",25,2019,12,2019-12-23,26,"상승","Snowman","Sia","Everyday Is Christmas (Deluxe)",171025,8,20181105
"27762",27,2019,12,2019-12-23,28,"하락","있어줘요","장덕철","있어줘요",77887,-3,20191009
"27763",30,2019,12,2019-12-23,31,"하락","시든 꽃에 물을 주듯","HYNN (박혜원)","시든 꽃에 물을 주듯",183563,-4,20190331
